cod_municipio,municipio_nome,uf,ano,area_plantada_ha,quantidade_produzida_ton,rendimento_medio_kg_ha
5000252,Alcinópolis,MS,2017,4620.0,30780.0,6662.0
5000609,Amambai,MS,2017,45000.0,248400.0,5520.0
5000708,Anastácio,MS,2017,4550.0,16320.0,3587.0
5000807,Anaurilândia,MS,2017,8050.0,43450.0,5398.0
5000856,Angélica,MS,2017,2800.0,14000.0,5000.0
5000906,Antônio João,MS,2017,20000.0,102000.0,5100.0
5001003,Aparecida do Taboado,MS,2017,24.0,151.0,6292.0
5001102,Aquidauana,MS,2017,70.0,168.0,2400.0
5001243,Aral Moreira,MS,2017,75500.0,409200.0,5420.0
5001508,Bandeirantes,MS,2017,25270.0,121863.0,4822.0
5001904,Bataguassu,MS,2017,3639.0,20131.0,5532.0
5002001,Batayporã,MS,2017,14300.0,70540.0,4985.0
5002100,Bela Vista,MS,2017,20100.0,94138.0,4683.0
5002159,Bodoquena,MS,2017,2240.0,10590.0,4728.0
5002209,Bonito,MS,2017,32000.0,96000.0,3000.0
5002308,Brasilândia,MS,2017,620.0,4668.0,7529.0
5002407,Caarapó,MS,2017,85236.0,461379.0,5413.0
5002605,Camapuã,MS,2017,5733.0,26717.0,4660.0
5002704,Campo Grande,MS,2017,30300.0,154260.0,5091.0
5002803,Caracol,MS,2017,1815.0,6957.0,3833.0
5002902,Cassilândia,MS,2017,3100.0,23880.0,7703.0
5002951,Chapadão do Sul,MS,2017,40000.0,288000.0,7200.0
5003157,Coronel Sapucaia,MS,2017,8000.0,35775.0,4500.0
5003207,Corumbá,MS,2017,160.0,384.0,2400.0
5003256,Costa Rica,MS,2017,39000.0,253200.0,6492.0
5003306,Coxim,MS,2017,8500.0,51000.0,6000.0
5003454,Deodápolis,MS,2017,7650.0,41310.0,5400.0
5003488,Dois Irmãos do Buriti,MS,2017,6100.0,29040.0,4761.0
5003504,Douradina,MS,2017,12000.0,75600.0,6300.0
5003702,Dourados,MS,2017,145000.0,783000.0,5400.0
5003751,Eldorado,MS,2017,8145.0,32827.0,4030.0
5003801,Fátima do Sul,MS,2017,10000.0,58440.0,5951.0
5004007,Glória de Dourados,MS,2017,1500.0,5580.0,3720.0
5004106,Guia Lopes da Laguna,MS,2017,15240.0,68153.0,4472.0
5004304,Iguatemi,MS,2017,6134.0,25804.0,4207.0
5004502,Itaporã,MS,2017,76500.0,504900.0,6600.0
5004601,Itaquiraí,MS,2017,36620.0,165348.0,4515.0
5004700,Ivinhema,MS,2017,12000.0,60000.0,5000.0
5004809,Japorã,MS,2017,2148.0,9036.0,4207.0
5004908,Jaraguari,MS,2017,6000.0,27000.0,4500.0
5005004,Jardim,MS,2017,8540.0,33443.0,3916.0
5005103,Jateí,MS,2017,16000.0,86400.0,5400.0
5005152,Juti,MS,2017,10000.0,45000.0,4500.0
5005202,Ladário,MS,2017,10.0,30.0,3000.0
5005251,Laguna Carapã,MS,2017,65000.0,331500.0,5100.0
5005400,Maracaju,MS,2017,225500.0,1218000.0,5401.0
5005608,Miranda,MS,2017,4620.0,16536.0,3579.0
5005681,Mundo Novo,MS,2017,4645.0,19610.0,4222.0
5005707,Naviraí,MS,2017,63200.0,316620.0,5010.0
5005806,Nioaque,MS,2017,2100.0,8240.0,3924.0
5006002,Nova Alvorada do Sul,MS,2017,22000.0,107453.0,4920.0
5006200,Nova Andradina,MS,2017,14420.0,71674.0,4970.0
5006259,Novo Horizonte do Sul,MS,2017,5110.0,18550.0,3630.0
5006275,Paraíso das Águas,MS,2017,2800.0,13650.0,4875.0
5006358,Paranhos,MS,2017,4000.0,19200.0,4800.0
5006408,Pedro Gomes,MS,2017,2300.0,11400.0,4957.0
5006606,Ponta Porã,MS,2017,140300.0,757980.0,5403.0
5006903,Porto Murtinho,MS,2017,1920.0,5712.0,2975.0
5007109,Ribas do Rio Pardo,MS,2017,2159.0,12643.0,5856.0
5007208,Rio Brilhante,MS,2017,90000.0,486000.0,5400.0
5007406,Rio Verde de Mato Grosso,MS,2017,5590.0,20124.0,3600.0
5007505,Rochedo,MS,2017,2800.0,14280.0,5100.0
5007695,São Gabriel do Oeste,MS,2017,77900.0,479580.0,6156.0
5007703,Sete Quedas,MS,2017,7170.0,34646.0,4832.0
5007802,Selvíria,MS,2017,160.0,1344.0,8400.0
5007901,Sidrolândia,MS,2017,177000.0,937800.0,5298.0
5007935,Sonora,MS,2017,22877.0,141093.0,6167.0
5007950,Tacuru,MS,2017,6170.0,30867.0,5003.0
5007976,Taquarussu,MS,2017,4400.0,22000.0,5000.0
5008008,Terenos,MS,2017,11155.0,53963.0,4838.0
5008404,Vicentina,MS,2017,7000.0,36400.0,5200.0
5100102,Acorizal,MT,2017,50.0,135.0,2700.0
5100201,Água Boa,MT,2017,32100.0,158280.0,4931.0
5100250,Alta Floresta,MT,2017,9308.0,53079.0,5703.0
5100300,Alto Araguaia,MT,2017,12000.0,74400.0,6200.0
5100359,Alto Boa Vista,MT,2017,7570.0,42879.0,5664.0
5100409,Alto Garças,MT,2017,38500.0,244200.0,6343.0
5100508,Alto Paraguai,MT,2017,3000.0,14400.0,4800.0
5100607,Alto Taquari,MT,2017,2400.0,19800.0,8250.0
5101001,Araguaiana,MT,2017,300.0,1080.0,3600.0
5101209,Araguainha,MT,2017,60.0,306.0,5100.0
5101258,Araputanga,MT,2017,1900.0,11400.0,6000.0
5101308,Arenápolis,MT,2017,500.0,2400.0,4800.0
5101407,Aripuanã,MT,2017,3800.0,17040.0,4484.0
5101605,Barão de Melgaço,MT,2017,19.0,48.0,2526.0
5101704,Barra do Bugres,MT,2017,900.0,2600.0,2889.0
5101803,Barra do Garças,MT,2017,235.0,1470.0,6255.0
5101852,Bom Jesus do Araguaia,MT,2017,31770.0,197688.0,6222.0
5101902,Brasnorte,MT,2017,107800.0,678360.0,6293.0
5102504,Cáceres,MT,2017,2100.0,12100.0,5762.0
5102603,Campinápolis,MT,2017,3700.0,18810.0,5084.0
5102637,Campo Novo do Parecis,MT,2017,233358.0,1472104.0,6308.0
5102678,Campo Verde,MT,2017,92880.0,591720.0,6371.0
5102686,Campos de Júlio,MT,2017,138129.0,897422.0,6497.0
5102694,Canabrava do Norte,MT,2017,16000.0,86400.0,5400.0
5102702,Canarana,MT,2017,72650.0,413670.0,5694.0
5102793,Carlinda,MT,2017,3474.0,18175.0,5232.0
5102850,Castanheira,MT,2017,120.0,370.0,3083.0
5103007,Chapada dos Guimarães,MT,2017,4500.0,32945.0,7321.0
5103056,Cláudia,MT,2017,65000.0,409500.0,6300.0
5103106,Cocalinho,MT,2017,490.0,2646.0,5400.0
5103205,Colíder,MT,2017,6840.0,38304.0,5600.0
5103254,Colniza,MT,2017,2300.0,8050.0,3500.0
5103304,Comodoro,MT,2017,35500.0,201900.0,5687.0
5103353,Confresa,MT,2017,17390.0,93906.0,5400.0
5103361,Conquista D'Oeste,MT,2017,2020.0,10890.0,5391.0
5103379,Cotriguaçu,MT,2017,700.0,4500.0,6429.0
5103403,Cuiabá,MT,2017,400.0,1440.0,3600.0
5103437,Curvelândia,MT,2017,5.0,35.0,7000.0
5103452,Denise,MT,2017,1203.0,5784.0,4808.0
5103502,Diamantino,MT,2017,182500.0,1041900.0,5709.0
5103601,Dom Aquino,MT,2017,18000.0,108000.0,6000.0
5103700,Feliz Natal,MT,2017,65200.0,410736.0,6300.0
5103809,Figueirópolis D'Oeste,MT,2017,70.0,259.0,3700.0
5103858,Gaúcha do Norte,MT,2017,32000.0,184960.0,5780.0
5103908,General Carneiro,MT,2017,25999.0,141232.0,5432.0
5103957,Glória D'Oeste,MT,2017,75.0,252.0,3360.0
5104104,Guarantã do Norte,MT,2017,4000.0,19200.0,4800.0
5104203,Guiratinga,MT,2017,30000.0,193100.0,6437.0
5104500,Indiavaí,MT,2017,275.0,1925.0,7000.0
5104526,Ipiranga do Norte,MT,2017,120000.0,684000.0,5700.0
5104542,Itanhangá,MT,2017,40000.0,204000.0,5100.0
5104559,Itaúba,MT,2017,20000.0,102000.0,5100.0
5104609,Itiquira,MT,2017,99000.0,660600.0,6673.0
5104807,Jaciara,MT,2017,15500.0,88620.0,5717.0
5104906,Jangada,MT,2017,120.0,384.0,3200.0
5105002,Jauru,MT,2017,30.0,99.0,3300.0
5105101,Juara,MT,2017,20000.0,108000.0,5400.0
5105150,Juína,MT,2017,2980.0,18180.0,6101.0
5105176,Juruena,MT,2017,806.0,4140.0,5136.0
5105200,Juscimeira,MT,2017,12000.0,68400.0,5700.0
5105234,Lambari D'Oeste,MT,2017,90.0,540.0,6000.0
5105259,Lucas do Rio Verde,MT,2017,183075.0,1262010.0,6893.0
5105309,Luciara,MT,2017,32.0,96.0,3000.0
5105507,Vila Bela da Santíssima Trindade,MT,2017,6180.0,27744.0,4519.0
5105580,Marcelândia,MT,2017,22000.0,118800.0,5400.0
5105606,Matupá,MT,2017,21000.0,119700.0,5700.0
5105622,Mirassol d'Oeste,MT,2017,950.0,3888.0,4093.0
5105903,Nobres,MT,2017,21241.0,114835.0,5406.0
5106000,Nortelândia,MT,2017,10000.0,45000.0,4500.0
5106109,Nossa Senhora do Livramento,MT,2017,500.0,1920.0,3840.0
5106158,Nova Bandeirantes,MT,2017,55.0,200.0,3636.0
5106174,Nova Nazaré,MT,2017,1000.0,4800.0,4800.0
5106182,Nova Lacerda,MT,2017,5710.0,30496.0,5341.0
5106190,Nova Santa Helena,MT,2017,7036.0,35927.0,5106.0
5106208,Nova Brasilândia,MT,2017,2500.0,10600.0,4240.0
5106216,Nova Canaã do Norte,MT,2017,11733.0,63574.0,5418.0
5106224,Nova Mutum,MT,2017,272743.0,1751821.0,6423.0
5106232,Nova Olímpia,MT,2017,10.0,30.0,3000.0
5106240,Nova Ubiratã,MT,2017,205404.0,1456900.0,7093.0
5106257,Nova Xavantina,MT,2017,13000.0,69450.0,5342.0
5106265,Novo Mundo,MT,2017,13500.0,76950.0,5700.0
5106273,Novo Horizonte do Norte,MT,2017,3000.0,15300.0,5100.0
5106281,Novo São Joaquim,MT,2017,41434.0,261154.0,6303.0
5106299,Paranaíta,MT,2017,1023.0,5217.0,5100.0
5106307,Paranatinga,MT,2017,30000.0,171000.0,5700.0
5106315,Novo Santo Antônio,MT,2017,45.0,135.0,3000.0
5106372,Pedra Preta,MT,2017,26500.0,182900.0,6902.0
5106422,Peixoto de Azevedo,MT,2017,7500.0,38250.0,5100.0
5106455,Planalto da Serra,MT,2017,4500.0,15152.0,3367.0
5106505,Poconé,MT,2017,540.0,2928.0,5422.0
5106653,Pontal do Araguaia,MT,2017,1200.0,7200.0,6000.0
5106752,Pontes e Lacerda,MT,2017,7750.0,38100.0,4916.0
5106778,Porto Alegre do Norte,MT,2017,14500.0,78300.0,5400.0
5106802,Porto dos Gaúchos,MT,2017,97109.0,571001.0,5880.0
5106828,Porto Esperidião,MT,2017,70.0,350.0,5000.0
5106851,Porto Estrela,MT,2017,40.0,100.0,2500.0
5107008,Poxoréu,MT,2017,31348.0,191532.0,6110.0
5107040,Primavera do Leste,MT,2017,114500.0,732150.0,6394.0
5107065,Querência,MT,2017,137750.0,823875.0,5981.0
5107107,São José dos Quatro Marcos,MT,2017,650.0,3540.0,5446.0
5107156,Reserva do Cabaçal,MT,2017,7.0,35.0,5000.0
5107180,Ribeirão Cascalheira,MT,2017,12989.0,72987.0,5619.0
5107198,Ribeirãozinho,MT,2017,9100.0,50670.0,5568.0
5107206,Rio Branco,MT,2017,250.0,1150.0,4600.0
5107248,Santa Carmem,MT,2017,64400.0,421176.0,6540.0
5107263,Santo Afonso,MT,2017,8000.0,45600.0,5700.0
5107297,São José do Povo,MT,2017,100.0,450.0,4500.0
5107305,São José do Rio Claro,MT,2017,51000.0,275400.0,5400.0
5107354,São José do Xingu,MT,2017,40400.0,218160.0,5400.0
5107404,São Pedro da Cipa,MT,2017,2000.0,10800.0,5400.0
5107578,Rondolândia,MT,2017,80.0,240.0,3000.0
5107602,Rondonópolis,MT,2017,30000.0,188800.0,6293.0
5107701,Rosário Oeste,MT,2017,5790.0,45339.0,7831.0
5107743,Santa Cruz do Xingu,MT,2017,7000.0,37800.0,5400.0
5107750,Salto do Céu,MT,2017,590.0,3000.0,5085.0
5107768,Santa Rita do Trivelato,MT,2017,110840.0,698544.0,6302.0
5107776,Santa Terezinha,MT,2017,13800.0,69000.0,5000.0
5107792,Santo Antônio do Leste,MT,2017,61460.0,369660.0,6015.0
5107800,Santo Antônio de Leverger,MT,2017,11500.0,85215.0,7410.0
5107859,São Félix do Araguaia,MT,2017,68373.0,425777.0,6227.0
5107875,Sapezal,MT,2017,186855.0,1160329.0,6210.0
5107883,Serra Nova Dourada,MT,2017,300.0,1260.0,4200.0
5107909,Sinop,MT,2017,107794.0,685570.0,6360.0
5107925,Sorriso,MT,2017,529320.0,3841566.0,7258.0
5107941,Tabaporã,MT,2017,96683.0,620705.0,6420.0
5107958,Tangará da Serra,MT,2017,68046.0,412752.0,6066.0
5108006,Tapurah,MT,2017,100095.0,600456.0,5999.0
5108055,Terra Nova do Norte,MT,2017,6000.0,28800.0,4800.0
5108105,Tesouro,MT,2017,12700.0,79080.0,6227.0
5108204,Torixoréu,MT,2017,1216.0,8551.0,7032.0
5108303,União do Sul,MT,2017,22000.0,122760.0,5580.0
5108352,Vale de São Domingos,MT,2017,3370.0,16176.0,4800.0
5108402,Várzea Grande,MT,2017,50.0,150.0,3000.0
5108501,Vera,MT,2017,83440.0,520752.0,6241.0
5108600,Vila Rica,MT,2017,13100.0,86460.0,6600.0
5108808,Nova Guarita,MT,2017,5540.0,26592.0,4800.0
5108857,Nova Marilândia,MT,2017,10000.0,54000.0,5400.0
5108907,Nova Maringá,MT,2017,83600.0,441408.0,5280.0
5108956,Nova Monte Verde,MT,2017,305.0,1464.0,4800.0
5200100,Abadiânia,GO,2017,1800.0,15290.0,8494.0
5200134,Acreúna,GO,2017,30100.0,134190.0,4458.0
5200159,Adelândia,GO,2017,548.0,2500.0,4562.0
5200175,Água Fria de Goiás,GO,2017,22300.0,146450.0,6567.0
5200209,Água Limpa,GO,2017,65.0,401.0,6169.0
5200258,Águas Lindas de Goiás,GO,2017,570.0,3580.0,6281.0
5200308,Alexânia,GO,2017,3700.0,18960.0,5124.0
5200506,Aloândia,GO,2017,1070.0,6426.0,6006.0
5200555,Alto Horizonte,GO,2017,80.0,320.0,4000.0
5200605,Alto Paraíso de Goiás,GO,2017,1600.0,16320.0,10200.0
5200803,Alvorada do Norte,GO,2017,538.0,4626.0,8599.0
5200829,Amaralina,GO,2017,100.0,400.0,4000.0
5200852,Americano do Brasil,GO,2017,776.0,4000.0,5155.0
5201108,Anápolis,GO,2017,2700.0,18330.0,6789.0
5201306,Anicuns,GO,2017,1777.0,8882.0,4998.0
5201405,Aparecida de Goiânia,GO,2017,70.0,600.0,8571.0
5201454,Aparecida do Rio Doce,GO,2017,2000.0,9600.0,4800.0
5201504,Aporé,GO,2017,1000.0,4900.0,4900.0
5201603,Araçu,GO,2017,1250.0,7240.0,5792.0
5201801,Aragoiânia,GO,2017,148.0,296.0,2000.0
5202155,Araguapaz,GO,2017,260.0,1300.0,5000.0
5202353,Arenópolis,GO,2017,800.0,4000.0,5000.0
5202502,Aruanã,GO,2017,150.0,835.0,5567.0
5202809,Avelinópolis,GO,2017,500.0,2800.0,5600.0
5203203,Barro Alto,GO,2017,1000.0,3700.0,3700.0
5203302,Bela Vista de Goiás,GO,2017,6500.0,44750.0,6885.0
5203500,Bom Jesus de Goiás,GO,2017,36000.0,203400.0,5982.0
5203559,Bonfinópolis,GO,2017,200.0,1500.0,7500.0
5203575,Bonópolis,GO,2017,350.0,2080.0,5943.0
5203609,Brazabrantes,GO,2017,937.0,5770.0,6158.0
5203807,Britânia,GO,2017,200.0,1114.0,5570.0
5203906,Buriti Alegre,GO,2017,3200.0,19040.0,5950.0
5203939,Buriti de Goiás,GO,2017,150.0,835.0,5567.0
5203962,Buritinópolis,GO,2017,180.0,80.0,444.0
5204003,Cabeceiras,GO,2017,9900.0,55000.0,5556.0
5204102,Cachoeira Alta,GO,2017,50.0,250.0,5000.0
5204250,Cachoeira Dourada,GO,2017,3500.0,21280.0,6080.0
5204300,Caçu,GO,2017,1050.0,5400.0,5143.0
5204409,Caiapônia,GO,2017,46000.0,223500.0,4859.0
5204508,Caldas Novas,GO,2017,12000.0,85600.0,7133.0
5204557,Caldazinha,GO,2017,200.0,1400.0,7000.0
5204607,Campestre de Goiás,GO,2017,900.0,5500.0,6111.0
5204656,Campinaçu,GO,2017,300.0,1500.0,5000.0
5204706,Campinorte,GO,2017,280.0,1320.0,4714.0
5204805,Campo Alegre de Goiás,GO,2017,15000.0,116600.0,7773.0
5204854,Campo Limpo de Goiás,GO,2017,300.0,1260.0,4200.0
5204904,Campos Belos,GO,2017,400.0,370.0,925.0
5204953,Campos Verdes,GO,2017,50.0,150.0,3000.0
5205000,Carmo do Rio Verde,GO,2017,1200.0,7440.0,6200.0
5205059,Castelândia,GO,2017,1500.0,7800.0,5200.0
5205109,Catalão,GO,2017,16000.0,122400.0,7650.0
5205208,Caturaí,GO,2017,800.0,4400.0,5500.0
5205307,Cavalcante,GO,2017,1200.0,4680.0,3900.0
5205406,Ceres,GO,2017,500.0,2400.0,4800.0
5205455,Cezarina,GO,2017,300.0,720.0,2400.0
5205471,Chapadão do Céu,GO,2017,85000.0,487000.0,5729.0
5205497,Cidade Ocidental,GO,2017,2500.0,13900.0,5560.0
5205513,Cocalzinho de Goiás,GO,2017,4150.0,27185.0,6551.0
5205521,Colinas do Sul,GO,2017,100.0,350.0,3500.0
5205703,Córrego do Ouro,GO,2017,100.0,557.0,5570.0
5205802,Corumbá de Goiás,GO,2017,5150.0,22700.0,4408.0
5205901,Corumbaíba,GO,2017,900.0,9180.0,10200.0
5206206,Cristalina,GO,2017,78000.0,482500.0,6186.0
5206305,Cristianópolis,GO,2017,1000.0,6250.0,6250.0
5206404,Crixás,GO,2017,300.0,1050.0,3500.0
5206503,Cromínia,GO,2017,505.0,3026.0,5992.0
5206602,Cumari,GO,2017,200.0,1800.0,9000.0
5206701,Damianópolis,GO,2017,100.0,210.0,2100.0
5206800,Damolândia,GO,2017,800.0,4400.0,5500.0
5206909,Davinópolis,GO,2017,500.0,4500.0,9000.0
5207105,Diorama,GO,2017,660.0,3060.0,4636.0
5207253,Doverlândia,GO,2017,5000.0,25500.0,5100.0
5207352,Edealina,GO,2017,4100.0,25520.0,6224.0
5207402,Edéia,GO,2017,1000.0,9000.0,9000.0
5207501,Estrela do Norte,GO,2017,150.0,250.0,1667.0
5207535,Faina,GO,2017,100.0,500.0,5000.0
5207808,Firminópolis,GO,2017,500.0,2000.0,4000.0
5207907,Flores de Goiás,GO,2017,2950.0,26100.0,8847.0
5208004,Formosa,GO,2017,7500.0,55350.0,7380.0
5208103,Formoso,GO,2017,230.0,700.0,3043.0
5208152,Gameleira de Goiás,GO,2017,8500.0,71750.0,8441.0
5208301,Divinópolis de Goiás,GO,2017,250.0,325.0,1300.0
5208400,Goianápolis,GO,2017,1850.0,12215.0,6603.0
5208509,Goiandira,GO,2017,600.0,5800.0,9667.0
5208608,Goianésia,GO,2017,1700.0,8160.0,4800.0
5208707,Goiânia,GO,2017,300.0,2120.0,7067.0
5208806,Goianira,GO,2017,700.0,3800.0,5429.0
5208905,Goiás,GO,2017,2000.0,12000.0,6000.0
5209101,Goiatuba,GO,2017,25300.0,143650.0,5678.0
5209150,Gouvelândia,GO,2017,1660.0,12012.0,7236.0
5209200,Guapó,GO,2017,280.0,1950.0,6964.0
5209291,Guaraíta,GO,2017,80.0,150.0,1875.0
5209408,Guarani de Goiás,GO,2017,350.0,260.0,743.0
5209457,Guarinos,GO,2017,130.0,400.0,3077.0
5209606,Heitoraí,GO,2017,832.0,4400.0,5288.0
5209705,Hidrolândia,GO,2017,230.0,1600.0,6957.0
5209804,Hidrolina,GO,2017,100.0,400.0,4000.0
5209903,Iaciara,GO,2017,185.0,1011.0,5465.0
5209937,Inaciolândia,GO,2017,5060.0,29920.0,5913.0
5209952,Indiara,GO,2017,750.0,5100.0,6800.0
5210000,Inhumas,GO,2017,1800.0,9600.0,5333.0
5210109,Ipameri,GO,2017,22000.0,147300.0,6695.0
5210158,Ipiranga de Goiás,GO,2017,400.0,1400.0,3500.0
5210208,Iporá,GO,2017,200.0,1000.0,5000.0
5210406,Itaberaí,GO,2017,8060.0,57500.0,7134.0
5210562,Itaguari,GO,2017,670.0,3900.0,5821.0
5210604,Itaguaru,GO,2017,618.0,2987.0,4833.0
5210802,Itajá,GO,2017,35.0,123.0,3514.0
5210901,Itapaci,GO,2017,700.0,5460.0,7800.0
5211008,Itapirapuã,GO,2017,200.0,1100.0,5500.0
5211206,Itapuranga,GO,2017,550.0,2200.0,4000.0
5211305,Itarumã,GO,2017,1400.0,7700.0,5500.0
5211404,Itauçu,GO,2017,650.0,3250.0,5000.0
5211503,Itumbiara,GO,2017,10650.0,62070.0,5828.0
5211701,Jandaia,GO,2017,860.0,4654.0,5412.0
5211800,Jaraguá,GO,2017,2000.0,8000.0,4000.0
5211909,Jataí,GO,2017,236000.0,1506000.0,6381.0
5212006,Jaupaci,GO,2017,300.0,1080.0,3600.0
5212055,Jesúpolis,GO,2017,35.0,133.0,3800.0
5212105,Joviânia,GO,2017,6400.0,41740.0,6522.0
5212253,Lagoa Santa,GO,2017,10.0,40.0,4000.0
5212303,Leopoldo de Bulhões,GO,2017,4500.0,33000.0,7333.0
5212501,Luziânia,GO,2017,19000.0,172500.0,9079.0
5212600,Mairipotaba,GO,2017,350.0,2510.0,7171.0
5212709,Mambaí,GO,2017,150.0,160.0,1067.0
5212808,Mara Rosa,GO,2017,100.0,400.0,4000.0
5212907,Marzagão,GO,2017,750.0,5370.0,7160.0
5212956,Matrinchã,GO,2017,837.0,4248.0,5075.0
5213004,Maurilândia,GO,2017,2500.0,13000.0,5200.0
5213053,Mimoso de Goiás,GO,2017,6000.0,16000.0,2667.0
5213087,Minaçu,GO,2017,500.0,1875.0,3750.0
5213103,Mineiros,GO,2017,69000.0,396900.0,5752.0
5213509,Monte Alegre de Goiás,GO,2017,130.0,430.0,3308.0
5213707,Montes Claros de Goiás,GO,2017,3826.0,19467.0,5088.0
5213756,Montividiu,GO,2017,113000.0,756600.0,6696.0
5213772,Montividiu do Norte,GO,2017,300.0,1002.0,3340.0
5213806,Morrinhos,GO,2017,11200.0,76200.0,6804.0
5213855,Morro Agudo de Goiás,GO,2017,120.0,264.0,2200.0
5213905,Mossâmedes,GO,2017,100.0,557.0,5570.0
5214002,Mozarlândia,GO,2017,273.0,1520.0,5568.0
5214051,Mundo Novo,GO,2017,400.0,2000.0,5000.0
5214101,Mutunópolis,GO,2017,350.0,1000.0,2857.0
5214408,Nazário,GO,2017,1000.0,5320.0,5320.0
5214507,Nerópolis,GO,2017,230.0,1593.0,6926.0
5214606,Niquelândia,GO,2017,5900.0,37500.0,6356.0
5214705,Nova América,GO,2017,60.0,210.0,3500.0
5214804,Nova Aurora,GO,2017,380.0,3800.0,10000.0
5214838,Nova Crixás,GO,2017,300.0,1650.0,5500.0
5214861,Nova Glória,GO,2017,1000.0,4400.0,4400.0
5214879,Nova Iguaçu de Goiás,GO,2017,80.0,320.0,4000.0
5214903,Nova Roma,GO,2017,680.0,250.0,368.0
5215009,Nova Veneza,GO,2017,480.0,2500.0,5208.0
5215207,Novo Brasil,GO,2017,150.0,835.0,5567.0
5215231,Novo Gama,GO,2017,220.0,792.0,3600.0
5215256,Novo Planalto,GO,2017,400.0,1300.0,3250.0
5215306,Orizona,GO,2017,10000.0,79750.0,7975.0
5215405,Ouro Verde de Goiás,GO,2017,750.0,6165.0,8220.0
5215504,Ouvidor,GO,2017,750.0,6650.0,8867.0
5215603,Padre Bernardo,GO,2017,11000.0,53800.0,4891.0
5215652,Palestina de Goiás,GO,2017,5000.0,25000.0,5000.0
5215702,Palmeiras de Goiás,GO,2017,5000.0,38000.0,7600.0
5215801,Palmelo,GO,2017,300.0,2250.0,7500.0
5215900,Palminópolis,GO,2017,500.0,3500.0,7000.0
5216007,Panamá,GO,2017,2600.0,15560.0,5985.0
5216304,Paranaiguara,GO,2017,480.0,2160.0,4500.0
5216403,Paraúna,GO,2017,46500.0,289200.0,6219.0
5216452,Perolândia,GO,2017,36000.0,175700.0,4881.0
5216809,Petrolina de Goiás,GO,2017,600.0,2520.0,4200.0
5216908,Pilar de Goiás,GO,2017,60.0,288.0,4800.0
5217104,Piracanjuba,GO,2017,20500.0,130450.0,6363.0
5217203,Piranhas,GO,2017,200.0,1000.0,5000.0
5217302,Pirenópolis,GO,2017,1200.0,9976.0,8313.0
5217401,Pires do Rio,GO,2017,1300.0,9800.0,7538.0
5217609,Planaltina,GO,2017,3600.0,27680.0,7689.0
5217708,Pontalina,GO,2017,6800.0,51880.0,7629.0
5218003,Porangatu,GO,2017,500.0,1948.0,3896.0
5218052,Porteirão,GO,2017,6100.0,34720.0,5692.0
5218102,Portelândia,GO,2017,5000.0,25500.0,5100.0
5218300,Posse,GO,2017,1240.0,1918.0,1547.0
5218391,Professor Jamil,GO,2017,310.0,1806.0,6000.0
5218508,Quirinópolis,GO,2017,12500.0,71150.0,5692.0
5218607,Rialma,GO,2017,100.0,500.0,5000.0
5218706,Rianápolis,GO,2017,50.0,200.0,4000.0
5218789,Rio Quente,GO,2017,150.0,1095.0,7300.0
5218805,Rio Verde,GO,2017,253000.0,1551600.0,6133.0
5218904,Rubiataba,GO,2017,200.0,820.0,4100.0
5219001,Sanclerlândia,GO,2017,135.0,810.0,6000.0
5219100,Santa Bárbara de Goiás,GO,2017,1000.0,5500.0,5500.0
5219209,Santa Cruz de Goiás,GO,2017,4500.0,30750.0,6833.0
5219258,Santa Fé de Goiás,GO,2017,325.0,2204.0,6782.0
5219308,Santa Helena de Goiás,GO,2017,35500.0,151500.0,4268.0
5219357,Santa Isabel,GO,2017,600.0,2160.0,3600.0
5219407,Santa Rita do Araguaia,GO,2017,9000.0,43200.0,4800.0
5219456,Santa Rita do Novo Destino,GO,2017,600.0,2700.0,4500.0
5219506,Santa Rosa de Goiás,GO,2017,450.0,2025.0,4500.0
5219605,Santa Tereza de Goiás,GO,2017,150.0,450.0,3000.0
5219704,Santa Terezinha de Goiás,GO,2017,100.0,400.0,4000.0
5219712,Santo Antônio da Barra,GO,2017,3200.0,17600.0,5500.0
5219738,Santo Antônio de Goiás,GO,2017,670.0,3500.0,5224.0
5219753,Santo Antônio do Descoberto,GO,2017,600.0,4200.0,7000.0
5219803,São Domingos,GO,2017,500.0,2844.0,5688.0
5219902,São Francisco de Goiás,GO,2017,400.0,1520.0,3800.0
5220009,São João d'Aliança,GO,2017,10800.0,71120.0,6585.0
5220058,São João da Paraúna,GO,2017,700.0,4550.0,6500.0
5220108,São Luís de Montes Belos,GO,2017,500.0,2250.0,4500.0
5220157,São Luiz do Norte,GO,2017,50.0,200.0,4000.0
5220207,São Miguel do Araguaia,GO,2017,240.0,700.0,2917.0
5220264,São Miguel do Passa Quatro,GO,2017,5000.0,37500.0,7500.0
5220280,São Patrício,GO,2017,150.0,1494.0,9960.0
5220405,São Simão,GO,2017,300.0,1365.0,4550.0
5220454,Senador Canedo,GO,2017,100.0,850.0,8500.0
5220504,Serranópolis,GO,2017,28000.0,168000.0,6000.0
5220603,Silvânia,GO,2017,39000.0,260000.0,6667.0
5220686,Simolândia,GO,2017,475.0,8.0,1600.0
5220702,Sítio d'Abadia,GO,2017,830.0,5740.0,6916.0
5221007,Taquaral de Goiás,GO,2017,600.0,3200.0,5333.0
5221080,Teresina de Goiás,GO,2017,85.0,221.0,2600.0
5221197,Terezópolis de Goiás,GO,2017,180.0,1170.0,6500.0
